identifier	prefLabel	altLabel	description	historyNote
homoit0000039	Alyha		Personen uramerikansicher Mohave-Stämme, die bei der Geburt männlich eingestuft wurden, aber weibliche Züge aufweisen, in der Gesellschaft als Frauen leben und oft als Heilerinnen arbeiten.	
homoit0001532	Amatonormativität		Die Annahme, dass alle Personen den Wunsch nach romantischen Beziehungen haben und eine solche ein bevorzugtes Lebensziel ist.	
homoit0000040	Amazonen		Volk rein weiblicher Kriegerinnen in der griechischen Mythologie und der klassischen Antike; seit der frühen Neuzeit ist ihr Name zu einer Bezeichnung für Kriegerinnen im Allgemeinen geworden sowie zu einem kulturellen Symbol, das in lesbischen Gemeinschaften verwendet wird.	
homoit0002819	uneindeutige Geniltalien	nicht eindeutige Genitalien	Ein Begriff, der verwendet wird, um Genitalien zu beschreiben, bei denen die äußeren Genitalien nicht den medizinischen Normvorstellungen eines weiblichen oder männlichen Erscheinungsbilds entsprechen. Medizinisches Fachpersonal und Eltern deuten dies oft als erstes Anzeichen von Inter*. Selten erfordern die so eingeordneten Genitalien einen sofortigen chirurgischen Eingriff, vor allem dann nicht, wenn das Kind in der Lage ist, ohne Komplikationen auszuscheiden und zu urinieren. Viele inter* Menschen empfinden diesen Begriff als stigmatisierend, weil dahinter* die Vorstellung steht, dass es "richtige" und "falsche" Genitalien gäbe. Diese Annahme führt häufig zur fremdbestimmenden und folgenreichen medizinischen Praxis, die Genitalien von inter* Kindern operativ an ein normatives Erscheinungsbild anzugleichen. Inter Personen sprechen dabei häufig von genitalverstümmelnden Operationen. Der Begriff "uneindeutige Genitalien" sollte daher nicht verwendet werden, es sei denn, die betreffende Person hat ihre Einwilligung erteilt.	
homoit0000041	Analperlen		Ein Sexspielzeug, das beim Analspiel verwendet wird und aus mehreren aneinander befestigten Kugeln (oder Bällen) besteht, die kontinuierlich durch den Anus in das Rektum eingeführt und dann mit unterschiedlicher Geschwindigkeit wieder herausgezogen werden.	
homoit0000042	Analfisting	Analfisting||Analfaustficken||Analfaustverkehr	Sexuelle Praktik, Sexualpraktik, des Einführens einer Faust in den Anus.	
homoit0000081	Analspiel	Analplay	Jede Art von sexueller Praktik, Sexualpraktik, die anale Stimulation beinhaltet.	
homoit0000043	Analsex	Analverkehr	Sexuelle Praktik, Sexualpraktik, die die Penetration des Anus beinhaltet.	
homoit0001645	Ankerpartner:innen		Ein Begriff, der in nicht-monogamen Gemeinschaften verwendet wird, um eine:n langfristige:n Partner:in mit mehreren Verpflichtungen zu bezeichnen. Wird oft anstelle von Begriffen verwendet, die als hierarchisch angesehen werden (z. B. primäre:r/sekundäre:r Partner:in).	
homoit0000044	Androgeninsensitivitätssyndrom	AIS||Androgen-Resistenz-Syndrom||Androgenresistenz-Syndrom||Goldberg-Maxwell-Syndrom||Morris-Syndrom||Syndrom der testikulären Feminisierung (TFM)	Menschen, die mit AIS geboren werden, haben XY-Chromosomen und Hoden, und ihr Körper ist in unterschiedlichem Masse unempfindlich gegenüber Androgenen (einschließlich Testosteron). Das bedeutet, dass ihre Zellen untypisch auf das von ihnen produzierte Testosteron reagieren. Wie bei anderen Variationen der Geschlechtsmerkmale handelt es sich bei der AIS um ein Spektrum mit den Unterkategorien vollständige (CAIS), teilweise (PAIS) und leichte Androgeninsensitivität (MAIS). Der Begriff „männliches Androgeninsensitivitätssyndrom“ sollte nicht verwendet werden, um diese Variation zu beschreiben, da viele Menschen mit AIS Frauen sind.	
homoit0002820	Androgene		Ein Begriff, der Testosteron, Dihydrotestosteron und andere Hormone umfasst, die hauptsächlich in den Hoden, aber auch in den Eierstöcken und Nebennieren produziert werden.	
homoit0000046	Androgynos		Israelischer Begriff, der in der rabbinischen Literatur verwendet wird, um sowohl ein mythologisches inter* Wesen zu beschreiben, als auch auf einen rechtlichen Zustand hinzuweisen.	
homoit0000045	Androgyne Personen		Eine Personen, deren Gender-Präsentation, gemessen an gesellschaftlichen Geschlechternormen, weder eindeutig männlich noch eindeutig weiblich erscheint.	
homoit0000047	Androgynität		Gemessen an gesellschaftlichen Geschlechternormen weder eindeutig männlich noch eindeutig weiblich.	
homoit0003082	Petplay	Animal Roleplay||Pet Play	Rollenspiel, bei dem eine Person die Rolle eines Tieres oder Tiercharakters übernimmt, manchmal mit jemandem in der Rolle eines:einer Trainer:in, Betreuer:in oder Tierhalter:in – zum Spass oder zur erotischen Unterhaltung.	
homoit0002144	Anime und Manga Fandom	Anime und Manga Fangemeinde||Anime Fandom||Manga Fandom||Manga und Anime Fandom||Manga Fangemeinde||Manga und Anime Fangemeinde||Anime Fangemeinde||Anime und Manga Fantum||Anime Fantum||Manga Fantum	Die Fangemeinde, die sich auf die Beziehungen von Figuren aus Anime oder Manga konzentriert, diese einbezieht oder detailliert beschreibt.	
homoit0002616	Anonyme Spender:innen	Anonyme Samenspender:innen||Anonyme Eizellenspender:innen	Menschen, die ihre Gameten (Geschlechtszellen) in dem Wissen gespendet haben, dass ihre Identität für alle potenziellen Nachkommen unbekannt bleiben würde.	
homoit0000050	Anonymer Sex		Sexuelle Begegnungen zwischen zwei oder mehreren Personen, die sich nicht kennen, in der Regel ohne die Erwartung einer zukünftigen Kommunikation oder Interaktion.	
homoit0002821	Anorchie	Anorchidie	Ein Mensch mit Anorchie hat 46 XY-Chromosomen und wird ohne Hoden geboren. Infolgedessen produzieren sie keine typischen Mengen an Testosteron. Jemand mit Anorchie hat in der Regel einen typisch aussehenden Penis und Hodensack, da diese Organe bereits in der Phase der fötalen Entwicklung gebildet werden, wenn die Hoden verschwinden.	
homoit0002899	Diskriminierung von asexuellen Personen	Antiasexuelle Diskriminierung||Anti-asexuelle Diskriminierung	Die ungerechte oder vorurteilsbehaftete Behandlung asexueller Menschen aufgrund ihrer sexuellen Identität; kann die Verweigerung von gesetzlichen Rechten, Beschäftigung und Wohnraum beinhalten.	
homoit0002900	Gewalt gegen asexuelle Personen	Antiasexuelle Gewalt||Anti-asexuelle Gewalt	Verhalten, bei dem körperliche Gewalt angewendet wird, um asexuelle Menschen aufgrund ihrer Identität zu verletzen oder zu töten.	
homoit0000051	Diskriminierung von bisexuellen Personen	Antibisexuelle Diskriminierung||Anti-bisexuelle Diskriminierung	Die ungerechte oder vorurteilsbehaftete Behandlung bisexueller Menschen aufgrund ihrer sexuellen Identität; kann die Verweigerung von gesetzlichen Rechten, Beschäftigung und Wohnraum beinhalten.	
homoit0000052	Gewalt gegen bisexuelle Personen	Antibisexuelle Gewalt||Anti-bisexuelle Gewalt	Verhalten, das körperliche Gewalt beinhaltet und darauf abzielt, bisexuelle Menschen aufgrund ihrer Identität zu verletzen oder zu töten.	
homoit0002257	Anti-Schwarzer Rassismus	Antischwarzer Rassismus||Anti-Schwarzsein||Anti-blackness||Anti Blackness	Begriff, der verwendet wird, um die Besonderheiten des Rassismus, der sich gegen Schwarze Menschen richtet, anzuerkennen. Anti-Schwarzer Rassismus beinhaltet die Überzeugung, dass Schwarze Menschen andere angeborene Verhaltensmerkmale besitzen, die ererbten Eigenschaften entsprechen und denen anderer Races - insbesondere der weißen - unterlegen sind. Anti-Schwarzer Rassismus umfasst auch Vorurteile, Diskriminierung und Feindseligkeit (persönlich oder systematisch), die sich gegen Schwarze Menschen aufgrund ihrer Race und ihrer wahrgenommenen Minderwertigkeit richten. Hinweis: Der englische Begriff «Race» ist nicht mit dem deutschen Begriff «Rasse» gleichzusetzen, da sie in zwei unterschiedlichen Diskursen stehen. Oft wird deshalb im Deutschen ebenfalls Race verwendet.	
homoit0000053	Antidiskriminierungsgesetz		Gesetzgebung zur Verhinderung von Diskriminierung geschützter Personengruppen in den Bereichen Beschäftigung, Wohnen, Bildung und anderen Formen der Diskriminierung.	
homoit0000054	Antifeminismus	Anti-Feminismus	Ablehnung einiger oder aller Formen des Feminismus.	
homoit0000055	Schwulenfeindliche Diskriminierung	Homosexuellenfeindliche Diskriminierung||Antihomosexuelle Diskriminierung||Anti-Homosexuellen-Diskriminierung||Diskriminierung von Homosexuellen||Diskriminierung von schwulen Männern||Diskriminierung von schwulen Personen	Die ungerechte oder vorurteilsbehaftete Behandlung schwuler Männer aufgrund ihrer sexuellen Identität; kann die Verweigerung von gesetzlichen Rechten, Beschäftigung und Wohnraum beinhalten.	
homoit0000056	Schwulenfeindliche Gewalt	Homosexuellenfeindliche Gewalt||Antihomosexuelle Gewalt||Anti-Homosexuelle-Gewalt||Gewalt gegen Homosexuelle||Gewalt gegen schwulen Männern||Gewalt gegen schwulen Personen||Gay Bashing	Verhalten, bei dem körperliche Gewalt angewendet wird, um schwule Männer aufgrund ihrer Identität zu verletzen oder zu töten.	
homoit0001893	Diskriminierung von inter* Personen	Antiinter* Diskriminierung||Anti-intersex* Diskriminierung||Antiintersex* Diskriminierung||Anti-inter* Diskriminierung	Die ungerechte oder vorurteilsbehaftete Behandlung von inter* Menschen aufgrund der Tatsache, dass sie inter* sind; kann die Verweigerung von gesetzlichen Rechten, Beschäftigung und Wohnraum beinhalten.	
homoit0001770	Gewalt gegen inter* Personen	Antiinter* Diskriminierung||Anti-intersex* Diskriminierung||Antiintersex* Diskriminierung||Anti-inter* Diskriminierung	Verhalten, das körperliche Gewalt beinhaltet und darauf abzielt, inter* Menschen zu schädigen oder zu töten, weil sie inter* sind.	
homoit0003140	Diskriminierung von Personen mit Kinks	Anti-Kink Diskriminierung	Die ungerechte oder vorurteilsbehaftete Behandlung von Einzelpersonen oder Gemeinschaften aufgrund ihrer Kinks und/oder kinky Sexualpraktiken; kann eine nachteilige gerichtliche Verurteilung und/oder die Verweigerung von Rechtsansprüchen, Beschäftigung und Wohnraum beinhalten.	
homoit0000057	Lesbenfeindliche Diskriminierung	Anti-lesbische Diskriminierung||Diskriminierung von Lesben||Diskriminierung von lesbischen Frauen||Diskriminierung von lesbischen Personen	Die ungerechte oder vorurteilsbehaftete Behandlung von Lesben aufgrund ihrer sexuellen Identität; kann die Verweigerung von Rechtsansprüchen, Beschäftigung und Wohnraum beinhalten.	
homoit0000058	Lesbenfeindliche Gewalt	Anti-lesbische Gewalt||Gewalt gegen Lesben||Gewalt gegen lesbische Frauen||Gewalt gegen lesbische Personen	Verhaltensweisen, die körperliche Gewalt beinhalten und darauf abzielen, Lesben aufgrund ihrer Identität zu verletzen oder zu töten.	
homoit0000059	Gewalt gegen LGBTQ+-Personen	Anti-LGBTQ+ Gewalt	Verhalten, das körperliche Gewalt beinhaltet und darauf abzielt, LQBTQ+-Menschen aufgrund ihrer Identität zu schädigen oder zu töten.	
homoit0000060	Queerfeindliche Diskriminierung	Anti-queere Diskriminierung||Antiqueere Diskriminierung||Diskriminierung von queeren Personen	Die ungerechte oder vorurteilsbehaftete Behandlung von queeren Menschen aufgrund ihrer Identität; kann die Verweigerung von gesetzlichen Rechten, Beschäftigung und Wohnraum beinhalten.	
homoit0000061	Queerfeindliche Gewalt	Anti-queere Gewalt||Antiqueere Gewalt||Gewalt gegen queere Personen	Verhalten, das körperliche Gewalt beinhaltet und darauf abzielt, queere Menschen aufgrund ihrer Identität zu verletzen oder zu töten.	
homoit0002269	Antirassismus	AntiRa||Antira	Sammelbegriff für eine Reihe von Ideen, Maßnahmen und politischen Aktionen, die darauf abzielen, Rassismus und rassistische Unterdrückung (ob persönlich oder systemisch) aktiv in Frage zu stellen, abzulehnen oder zu bekämpfen und sich für die Gleichstellung aller Races einzusetzen. Hinweis: Der englische Begriff «Race» ist nicht mit dem deutschen Begriff «Rasse» gleichzusetzen, da sie in zwei unterschiedlichen Diskursen stehen. Oft wird deshalb im Deutschen ebenfalls Race verwendet.	
homoit0003141	Anti-Sadomasochismus		Ablehnung verschiedener Praktiken oder Fantasien, die Sadomasochismus oder Machtaustausch beinhalten.	
homoit0000062	Transfeindliche Diskriminierung	Antitrans Diskriminierung||Anti-trans Diskriminierung||Diskriminierung von trans Personen	Die ungerechte oder vorurteilsbehaftete Behandlung von trans Personen (oder anderen Personen, die als abweichend von der Geschlechternorm wahrgenommen werden) aufgrund ihrer Geschlechtsidentität und/oder ihres Geschlechtsausdrucks; dies kann die Verweigerung von gesetzlichen Rechten, Beschäftigung und Wohnraum beinhalten.	
homoit0003499	Transfeindliche Gesetze	Anti-trans-Gesetzgebung||Transfeindliche Gesetzgebung	Bemühungen, Gesetze vorzuschlagen, zu erlassen, zu ändern oder aufzuheben, um die gesetzlichen Rechte von trans Personen einzuschränken. Dazu gehören Gesetze, die den Zugang zu geschlechtsangleichender Gesundheitsfürsorge, die Teilnahme an Sportveranstaltungen, Verwaltungs- und Gerichtsverfahren wie die Eintragung von Geschlecht und Namen sowie Maßnahmen, die sich auf die medizinische Behandlung, Bildung und mentale Gesundheitsfürsorge von Transgender-Jugendlichen auswirken, betreffen.	
homoit0000063	Transfeindliche Gewalt	Anti-trans-Gewalt	Verhalten, das körperliche Gewalt einschließt und darauf abzielt, trans Personen aufgrund ihrer Identität zu verletzen oder zu töten.	
homoit0001885	Anti-Two-Spirit-Diskriminierung	Two-Spirit-feindliche Diskriminierung||2S-feindliche Diskriminierung	Die ungerechte oder voreingenommene Behandlung von Two-Spirit-Personen aufgrund ihrer Identität; kann die Verweigerung von gesetzlichen Rechten, Arbeitsplätzen und Wohnraum mit einschließen.	
homoit0001769	Anti-Two-Spirit-Gewalt	Two-Spirit-feindliche Gewalt||2S-feindliche Diskriminierung	Verhalten, das körperliche Gewalt einschließt und darauf abzielt,Two-Spirit Personen aufgrund ihrer Identität zu verletzen oder zu töten.	
homoit0000064	Aphallie	Penisagenesie	Menschen mit Aphallie haben XY-Chromosomen, Hoden und werden ohne Penis geboren. Sie produzieren die üblichen Mengen an Testosteron und entwickeln sekundäre Geschlechtsmerkmale, die mit einer typischen Testosteron-Pubertät in der Jugend assoziiert sind.	
homoit0002580	Aneignung indigenener Identität		Eine Form der kulturellen Aneignung und Ethnie, bei der falsche Ansprüche auf Staatsbürgerschaft, Zugehörigkeit und/oder Abstammung von indigenen Völkern in Nordamerika erhoben werden. Nicht zu verwechseln mit Nachkommen, die nicht mehr mit ihren Vorfahren verbunden sind, oder Nachkommen, die wieder Verbindung zu ihren Vorfahren suchen.	
homoit0002582	Aneignung marginalisierter Identitäten		Die falsche Behauptung, einer marginalisierten Gruppe anzugehören (u. a. Behinderung, Ethnie, Hautfarbe und Sexualität).	
homoit0002581	Aneignung von Two-Spirit-Identität		Eine Form der kulturellen Aneignung, die die Identifizierung mit der Two-Spirit-Identität von Personen umfasst, die keine Staatsbürgerschaft, Zugehörigkeit und/oder Abstammung von indigenen Völkern in Nordamerika vorweisen können.	
