identifier	prefLabel	altLabel	description	historyNote
homoit0000175	Bisexuella politiska aktivister		Bisexuella personer som verkar för politisk eller social förändring genom offentlig organisering och mobilisering.	
homoit0000176	Bisexuell porrfilm		Erotiska eller sexuellt explicita filmer där bisexuella personer medverkar.	
homoit0000177	Bisexuell press		Tidningar, magasin eller andra publikationer som riktar sig till bisexuella och/eller drivs av bisexuella personer.	
homoit0000178	Bisexuella sexarbetare		Bisexuella personer som tar emot pengar eller varor i utbyte mot sexuella handlingar, framträdanden eller sällskap. Vissa anser termen sexarbetare som kränkade och politiserad, medan andra identifierar sig med den. Se även "Bisexuella i prostitution	
homoit0000179	Bisexuella protestanter		Bisexuella personer som är medlemmar i den protestantiska kyrkor.	
homoit0000180	Bisexuella förlag		Företag och organisationer som publicerar material för bisexuella gemenskaper eller som behandlar bisexuella frågor.	
homoit0000181	Bisexuell radio		Ljudinnehåll som sänds i radio, analog eller digital, och som handlar om bisexuella personer eller bisexuella frågor.	
homoit0000182	Bisexuella relationer		Pågående relationer, romantiska, sexuella eller platoniska, mellan två eller flera bisexuella personer.	
homoit0000183	Bisexuella rättigheter		Juridiska, sociala eller etiska principer om frihet eller rättigheter för bisexuella personer.	
homoit0000184	Romersk-katolska bisexuella		Bisexuella personer som är medlemmar i den romersk-katolska kyrkan.	
homoit0000185	Bisexuell slang		Vardagligt eller informellt språkbruk relaterat till bisexualitet eller som används av bisexuella personer.	
homoit0000186	Bisexuella söner		Söner som identifierar sig som bisexuella.	
homoit0000187	Bisexualitetsstudier		Akademiskt forskningsfält om bisexualitet, bisexuella personer och bisexuella gemenskaper.	
homoit0000188	Bisexuella hatbrottsöverlevare		Bisexuella personer som har upplevt och överlevt hatbrott. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000189	Bisexuella våldtäktsöverlevare		Bisexuella personer som har upplevt och överlevt våldtäkt. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000190	Bisexuella personer som överlevt sexuella övergrepp		Bisexuella personer som har utsatts för och överlevt sexuella övergrepp. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000191	Bisexuella krigsöverlevare		Bisexuella personer som har upplevt och överlevt krig. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000192	Unga bisexuella		Bisexuella personer i åldern mellan barndom och vuxenliv.	
homoit0000193	Bisexuell tv		Tv-program med bisexuella karaktärer eller teman.	
homoit0000194	Bisexuell teater		Scenkonstverk som fokuserar på bisexuella karaktärer, gemenskaper eller frågor.	
homoit0000196	Bisexuella offer för hatbrott	Bisexuella offer för hatbrott	Bisexuella personer som har upplevt hatbrott och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000197	Bisexuella våldtäktsoffer		Bisexuella personer som har upplevt våldtäkt och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000198	Bisexuella offer för sexuella övergrepp	Bisexuella som utsatts för sexuella övergrepp	Bisexuella personer som har utsatts för sexuella övergrepp och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000199	Bisexuella krigsoffer		Bisexuella personer som har upplevt krig och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000200	Bisexuella brottsoffers rättigheter		Bisexuella personers juridiska rättigheter som brottsoffer att få information, närvara och komma till tals inom rättsväsendet efter att ha utsatts för brott, olycka eller annan händelse som orsakat skada.	
homoit0000201	Vita bisexuella personer		Bisexuella personer som är vita.	
homoit0000202	Bisexuella kvinnor		Kvinnor som identifierar sig om bisexuella.	
homoit0000203	Bisexuell ungdomslitteratur		Litterära verk för läsare mellan 12 och 18 år, även kallat YA. Används för ungdomslitteratur med fokus på bisexuella karaktärer eller teman.	
homoit0000204	Bisexualitet		Sexuell identitet som definieras som attraktion till mer än ett kön. Följ individens egen benämning av identiteten som bisexuell, pansexuell eller polysexuell när det är möjligt.	
homoit0000205	Bissu		Shamaner inom bugis-kulturen i Indonesien som uppfattas som androgyna i både kropp och sinne.	
homoit0000206	Bitning (sexualitet)	Bitsex	Att bita eller applicera tryck med tänderna i syfte att framkalla sexuell upphetsning.	
homoit0000207	Biza'ah		Bland zapotekerna i Teotitlán del Valle, Mexiko, används denna term för personer som tilldelats manligt kön vid födseln och som uppvisar feminina egenskaper.	
homoit0000208	Svarta hbtq+-personer		Svarta personer som också är hbtq+. Används inte för icke-vita generellt. Följ individens preferens för att använda svart eller diasporaidentitet som t.ex. afroeuropé när det är möjligt.	
homoit0000209	Ögonbindlar		Ett tillbehör som används för att täcka ögonen, traditionellt en tygbit som knyts runt huvudet för att begränsa eller ta bort synförmågan.	
homoit0000211	Vampyrism (sexualitet)	Vampyrsex	Sexuella praktiker med koppling till en så kallad vampyrlivsstil. Kan utgöra en del av BDSM-gemenskaper och inkludera rollspel, blodkonsumtion med mera.	
homoit0000212	Fellatio		En sexuell handling som innebär stimulering av en annan persons yttre könsorgan (vanligtvis penis eller klitoris) med mun och tunga.	
homoit0000213	Sexdockor	Uppblåsbara dockor	Sexleksaker som efterliknar delar av eller hela människokroppen.	
homoit0000214	Kroppsutsmyckning		Dekoration eller förändring av människokroppen för estetiska eller kulturella syften. Inkluderar kroppsmålning, tatuering, piercing och scarification.	
homoit0000215	Bois		Slang för unga maskulina eller transmaskulina personer. Termen används ofta inom amerikanska lesbiska gemenskaper.	
homoit0000216	Hbtq+-bokaffärer	Hbtq+-bokhandlar||Bokhandlar (hbtq+)||Bokaffärer (hbtq+)||Boklådor (hbtq+)	Bokhandlar som säljer material riktat till hbtq+-personer eller som behandlar ämnen relaterade till hbtq+.	
homoit0000217	Bootblacking	Kängputsning	Inom läder- och kinkgemenskaper, handlingen att rengöra och vårda läderkängor, skor eller plagg.	
homoit0000218	Bostonäktenskap		Samboende kvinnor (ofta i en romantisk relation) utan ekonomiskt stöd från en man. Termen uppstod i New England (USA) i slutet av 1800-talet.	
homoit0000219	Bottoms (sex)	Passiv (sex)	Den mottagande parten vid kinkaktiviteter. Vanlig term i bögsammanhang för en person som vill inta den ”passiva” rollen vid sex, vilket förväntas bestå av att få penetration och ge oralsex.	
homoit0000220	Pojkar	Killar	Barn eller ungdomar, vanligtvis under 18 år, som identifierar sig som pojkar.	
homoit0000221	Pojkars vänskap		Relationer baserade på tillgivenhet och förtroende mellan två eller flera pojkar.	
homoit0000222	Bröst		De mjuka, utstickande organen på en individs bröst.	
homoit0000223	Bordeller		Etablissemang där kunder betalar för att ha sex med sexarbetare/prostituerade. Bordeller kan vara olagliga, avkriminaliserade eller legala verksamheter.	
homoit0000224	Brotherboys		Australiensisk urfolksterm för personer som genomgår en könsbekräftande transition från kvinna till man.	
homoit0000225	buddister (hbtq+)		Hbtq+-personer som är buddister.	
homoit0000226	Kamratstöd (hbtq+)	Buddy care (hbtq+)||Kompisvård (hbtq+)||Kompisstöd (hbtq+)	En form av hbtq+-hälso- och sjukvårdsstöd där volontärer (buddies) följer med patienter till vårdbesök för att ge emotionellt och logistiskt stöd.	
homoit0000227	Sodomiter		Nedsättande historisk term för personer som ägnar sig åt sexuella handlingar som betraktas som onaturliga eller omoraliska. Termen användes ofta om bögar som utövade analsex. Bör endast användas i historiska sammanhang.	
homoit0000228	Mobbning		En form av aggressivt beteende som kan inkludera verbala trakasserier, fysiska angrepp eller tvång. Mobbning riktas vanligtvis upprepade gånger mot specifika offer, ofta på grund av ras, kön, sexualitet eller funktionalitet.	
homoit0000229	Burrnesha		På Balkan, personer som tilldelats kvinnligt kön vid födseln och som avlägger ett kyskhetslöfte och lever som män.	
homoit0000230	Butch-femme-relationer		Romantiska, sexuella eller kinkrelaterade relationer mellan en maskulint identifierande eller maskulint presenterande person och en feminint identifierande eller feminint presenterande person. Termerna butch och femme används oftast inom lesbiska gemenskaper men förekommer även bland andra hbtq+-personer. Används endast för relationer mellan personer som själva identifierar sig som butch och femme.	
homoit0000231	Butchar		En maskulin person av vilket kön som helst, även om termen oftast används inom lesbiska gemenskaper.	
homoit0000232	Skinkor		De köttiga utbuktningarna på baksidan av höfterna som människor sitter på.	
homoit0000233	Buttpluggar		En sexleksak som är utformad för att föras in i anus för sexuell stimulering eller njutning. Buttplugar är oftast kortare än dildos och har en utvidgad bas för att förhindra att de glider in i ändtarmen.	
homoit0000234	Calabai		I Bugis-kulturen används denna term för personer som tilldelats manligt kön vid födseln och som antar kvinnliga roller.	
homoit0000235	Calalai		I Bugis-kulturen används denna term för personer som tilldelats kvinnligt kön vid födseln och som antar manliga roller.	
homoit0000236	Manliga sexarbetare		Män som tar emot pengar eller varor i utbyte mot sexuella handlingar, framträdanden eller sällskap. Används för att beskriva män som är verksamma inom det breda spektrumet av sexarbete. Vissa anser termen sexarbetare som kränkade och politiserad, medan andra identifierar sig med den. Se även "Män i prostitution".	
homoit0000237	Kalvinister (hbtq+)		Hbtq+-personer som är kalvinister.	
homoit0000238	Camp		En estetisk stil och ett sätt att uppskatta uttryck som präglas av ironi och avsiktligt dålig smak.	
homoit0000239	Cunnilingus		En sexuell handling som innebär stimulering av klitoris, blygdläppar och vagina med mun och tunga.	
homoit0000240	Eunucker	Kastrater	Personer som tilldelats manligt kön vid födseln och som har kastrerats. Historiskt tjänstgjorde eunucker i kungliga hov som slavar eller tjänare. I vissa fall kastrerades individer före puberteten för att behålla barnlika röstegenskaper.	
homoit0000241	Kastrering		Avlägsnande av testiklarna eller påverkan på testiklarnas funktion, vanligtvis genom kirurgiska eller kemiska metoder. Inkluderar kastrering som genomförs frivilligt som ett könsbekräftande kirurgiskt ingrepp eller som del av en religiös ritual. För ofrivillig kastrering som utförs av myndigheter eller som hatbrott, använd termen ”Tvångskastrering”.	
homoit0000242	Tillfälligt sex		Tillfälliga eller enstaka sexuella möten mellan två eller flera personer, vanligtvis utanför romantiska relationer och andra former av känslomässig anknytning.	
homoit0000243	Vita hbtq+-personer		Hbtq+-personer som är vita.	
homoit0000244	Celibat		Medveten avhållsamhet från sexuella aktiviteter, ofta kopplad till religiösa övertygelser. Celibat skiljer sig från asexualitet och ska endast användas för att beskriva asexuella personer om de också väljer att praktisera avsiktlig avhållsamhet.	
