identifier	prefLabel	altLabel	description	historyNote
homoit0001159	Aziatische queer personen		Queer personen geboren in of afstammend van Aziatische landen; gebruiken voor personen die zichzelf identificeren als Aziatisch	
homoit0001392	Aziatische transgender personen		Transgender personen geboren in of afstammend van Aziatische landen; gebruiken voor personen die zichzelf identificeren als Aziatisch	
homoit0002044	Zuid-Aziatische LHBTQ+-personen	Zuid-Aziaten (LHBTQ+)	LHBTQ+-personen die behoren tot of afstammen van de etnolinguïstische groepen van Zuid-Azië	
homoit0002052	Indiase LHBTQ+-personen	LHBTQ+ Indiërs	LHBTQ+-personen die in India zijn geboren of van Indiase afkomst zijn. Niet verwarren met inheemse volkeren op het Amerikaanse continent	
homoit0002059	Indiase aseksuele personen			
homoit0002055	Indiase biseksuele personen		Biseksuele personen die in India zijn geboren of van Indiase afkomst zijn. Niet verwarren met inheemse volkeren op het Amerikaanse continent	
homoit0002054	Indiase homomannen		Homomannen die in India zijn geboren of van Indiase afkomst zijn. Niet verwarren met inheemse volkeren op het Amerikaanse continent	
homoit0002057	Indiase intersekse personen		Intersekse personen die in India zijn geboren of van Indiase afkomst zijn. Niet verwarren met inheemse volkeren op het Amerikaanse continent	
homoit0002053	Indiase lesbische vrouwen		Lesbische vrouwen die in India zijn geboren of van Indiase afkomst zijn. Niet te verwarren met de inheemse volkeren op het Amerikaanse continent	
homoit0002056	Indiase queer personen		Queer personen die in India zijn geboren of van Indiase afkomst zijn. Niet verwarren met inheemse volkeren op het Amerikaanse continent	
homoit0002058	Indiase transgender personen		Transgender personen die in India zijn geboren of van Indiase afkomst zijn. Niet verwarren met inheemse volkeren op het Amerikaanse continent	
homoit0002051	Zuid-Aziatische aseksuele personen		Aseksuele personen die behoren tot of afstammen van de etnolinguïstische groepen van Zuid-Azië	
homoit0002047	Zuid-Aziatische biseksuele personen	Zuid-Aziatische biseksuelen	Biseksuele personen die behoren tot of afstammen van de etnolinguïstische groepen van Zuid-Azië	
homoit0002046	Zuid-Aziatische homomannen		Homomannen die behoren tot of afstammen van de etnolinguïstische groepen van Zuid-Azië	
homoit0002049	Zuid-Aziatische intersekse personen		Intersekse personen die behoren tot of afstammen van de etnolinguïstische groepen van Zuid-Azië	
homoit0002045	Zuid-Aziatische lesbische vrouwen		Lesbiennes die behoren tot of afstammen van de etnolinguïstische groepen van Zuid-Azië	
homoit0003426	Zuid-Aziatische non-binaire personen	Non-binaire Zuid-Aziatische personen||Nonbinaire Zuid-Aziaten||Nonbinaire Zuid-Aziatische personen||Zuid-Aziatische nonbinaire personen	Non-binaire personen die behoren tot of afstammen van de etnolinguïstische groepen van Zuid-Azië.	
homoit0002048	Zuid-Aziatische queer personen		Queer personen die behoren tot of afstammen van de etnolinguïstische groepen van Zuid-Azië	
homoit0002050	Zuid-Aziatische transgender personen		Transgender personen die behoren tot of afstammen van de etnolinguïstische groepen van Zuid-Azië	
homoit0002086	Bengaalse LHBTQ+-personen	LHBTQ+ Bengalezen	LHBTQ+-personen die de Bengaalse taal spreken of van Bengaalse afkomst zijn. Tevens verwijzing naar Bengaalse LHBTQ+-personen wanneer een persoon zowel de Bengaalse etniciteit als de Bengaalse nationaliteit heeft	
homoit0002093	Bengaalse aseksuele personen		Aseksuele personen die de Bengaalse taal spreken en van Bengaalse afkomst zijn. Tevens verwijzing naar Bengaalse aseksuele personen wanneer een persoon zowel de Bengaalse etniciteit als de Bengaalse nationaliteit heeft	
homoit0002089	Bengaalse biseksuele personen	Biseksuele Bengalezen	Biseksuele personen die de Bengaalse taal spreken en van Bengaalse afkomst zijn. Tevens verwijzing naar Bengaalse biseksuele personen wanneer een persoon zowel de Bengaalse etniciteit als de Bengaalse nationaliteit heeft	
homoit0002088	Bengaalse homomannen		Homomannen die de Bengaalse taal spreken en van Bengaalse afkomst zijn. Tevens verwijzing naar Bengaalse homomannen wanneer een persoon zowel de Bengaalse etniciteit als de Bengaalse nationaliteit heeft	
homoit0002092	Bengaalse intersekse personen		Intersekse personen die de Bengaalse taal spreken en van Bengaalse afkomst zijn. Tevens verwijzing naar Bengaalse intersekse personen wanneer een persoon zowel de Bengaalse etniciteit als de Bengaalse nationaliteit heeft	
homoit0002087	Bengaalse lesbische vrouwen		Lesbische vrouwen die de Bengaalse taal spreken en van Bengaalse afkomst zijn. Tevens verwijzing naar Bengaalse lesbische vrouwen wanneer een persoon zowel de Bengaalse etniciteit als de Bengaalse nationaliteit heeft	
homoit0003396	Bengaalse non-binaire personen	Non-binaire Bengali's||Nonbinaire Bengali's	Non-binaire personen die de Bengaalse taal spreken of van Bengaalse afkomst zijn.	
homoit0002090	Bengaalse queer personen		Queer personen die de Bengaalse taal spreken en van Bengaalse afkomst zijn. Tevens verwijzing naar Bengaalse queer personen wanneer een persoon zowel de Bengaalse etniciteit als de Bengaalse nationaliteit heeft	
homoit0002091	Bengaalse transgender personen		Transgender personen die de Bengaalse taal spreken en van Bengaalse afkomst zijn. Tevens verwijzing naar Bengaalse transgender personen wanneer een persoon zowel de Bengaalse etniciteit als de Bengaalse nationaliteit heeft	
homoit0002052	Indiase LHBTQ+-personen	LHBTQ+ Indiërs	LHBTQ+-personen die in India zijn geboren of van Indiase afkomst zijn. Niet verwarren met inheemse volkeren op het Amerikaanse continent	
homoit0002118	Maldivische LHBTQ+-personen	LHBTQ+ Maldiviërs	LHBTQ+-personen die behoren tot of afstammen van de inheemse bevolking van de Malediven (inclusief het eiland Minicoy) en de Maldivische taal spreken	
homoit0002125	Maldivische aseksuele personen	Dhivehin aseksuele personen	Aseksuele personen die behoren tot of afstammen van de inheemse bevolking van de Malediven (inclusief het eiland Minicoy) en de Maldivische taal spreken	
homoit0002121	Maldivische biseksuele personen	Dhivehin biseksuele personen||Maldivische biseksuelen	Biseksuele personen die behoren tot of afstammen van de inheemse bevolking van de Malediven (inclusief het eiland Minicoy) en de Maldivische taal spreken	
homoit0002120	Maldivische homomannen	Homo Maldiviërs	Homomannen die behoren tot of afstammen van de inheemse bevolking van de Malediven (inclusief het eiland Minicoy) en de Maldivische taal spreken	
homoit0002124	Maldivische intersekse personen	Intersekse Maldiviërs	Intersekse personen die behoren tot of afstammen van de inheemse bevolking van de Malediven (inclusief het eiland Minicoy) en de Maldivische taal spreken	
homoit0002119	Maldivische lesbische vrouwen	Lesbische Maldiviërs	Lesbische vrouwen die behoren tot of afstammen van de inheemse bevolking van de Malediven (inclusief het eiland Minicoy) en de Maldivische taal spreken	
homoit0003420	Maldivische non-binaire personen	Dhivehin nonbinaire personen||Non-binaire Maldiviërs||Nonbinaire Maldiviërs	Non-binaire personen die behoren tot of afstammen van de oorspronkelijke bewoners van de Malediven (waaronder het eiland Minicoy) en de Maledivische taal spreken.	
homoit0002122	Maldivische queer personen	Queer Maldiviërs	Queer personen die behoren tot of afstammen van de inheemse bevolking van de Malediven (inclusief het eiland Minicoy) en de Maldivische taal spreken	
homoit0002123	Maldivische transgender personen	Transgender Maldiviërs	Transgender personen die behoren tot of afstammen van de inheemse bevolking van de Malediven (inclusief het eiland Minicoy) en de Maldivische taal spreken	
homoit0002247	Kalash LHBTQ+-personen	Kalasha LHBTQ+-personen||LHBTQ+ Kalasha	LHBTQ+-personen die behoren tot het inheemse Kalasha-volk en wonen in het Chitral-district van de provincie Khyber-Pakhtunkhwa in Pakistan	
homoit0002254	Kalash aseksuele personen		Aseksuele personen die behoren tot het inheemse Kalasha-volk en wonen in het Chitral-district van de provincie Khyber-Pakhtunkhwa in Pakistan	
homoit0002250	Kalash biseksuele personen	Kalasha biseksuelen	Biseksuele personen die behoren tot het inheemse Kalasha-volk en wonen in het Chitral-district van de provincie Khyber-Pakhtunkhwa in Pakistan	
homoit0002249	Kalash homomannen		Homomannen die behoren tot het inheemse Kalasha-volk en wonen in het Chitral-district van de provincie Khyber-Pakhtunkhwa in Pakistan	
homoit0002253	Kalash intersekse personen		Intersekse personen die behoren tot het inheemse Kalasha-volk en wonen in het Chitral-district van de provincie Khyber-Pakhtunkhwa in Pakistan	
homoit0002248	Kalash lesbische vrouwen		Lesbische vrouwen die behoren tot het inheemse Kalasha-volk en wonen in het Chitral-district van de provincie Khyber-Pakhtunkhwa in Pakistan	
homoit0003412	Kalash non-binaire personen	Non-binaire Kalasha||Nonbinaire Kalasha	Non-binaire personen die behoren tot het inheemse Kalasha-volk en wonen in het district Chitral van de provincie Khyber-Pakhtunkhwa in Pakistan.	
homoit0002252	Kalash queer personen		Queer personen die behoren tot het inheemse Kalasha-volk en wonen in het Chitral-district van de provincie Khyber-Pakhtunkhwa in Pakistan	
homoit0002251	Kalash transgender personen		Transgender personen die behoren tot het inheemse Kalasha-volk en wonen in het Chitral-district van de provincie Khyber-Pakhtunkhwa in Pakistan	
homoit0002110	Kho LHBTQ+-personen	LHBTQ+ Kho	LHBTQ+-personen die behoren tot of afstammen van de inheemse bevolking van de districten Chitral en Ghizer van het huidige Pakistan	
homoit0002117	Kho aseksuele personen	Aseksuele Kho||Chitrali aseksuele personen	Aseksuele personen die behoren tot of afstammen van de inheemse bevolking van de districten Chitral en Ghizer van het huidige Pakistan	
homoit0002113	Kho biseksuele personen	Biseksuele Kho||Chitrali biseksuelen||Kho biseksuelen	Biseksuele personen die behoren tot of afstammen van de inheemse bevolking van de districten Chitral en Ghizer van het huidige Pakistan	
homoit0002112	Kho homomannen	Homo Chitrali||Homo Kho	Homomannen die behoren tot of afstammen van de inheemse bevolking van de districten Chitral en Ghizer van het huidige Pakistan	
homoit0002116	Kho intersekse personen	Intersekse Chitrali||Intersekse Kho	Intersekse personen die behoren tot of afstammen van de inheemse bevolking van de districten Chitral en Ghizer van het huidige Pakistan	
homoit0002111	Kho lesbische vrouwen		Lesbische vrouwen die behoren tot of afstammen van de inheemse bevolking van de districten Chitral en Ghizer van het huidige Pakistan	
homoit0003415	Kho non-binaire personen	Chitrali nonbinaire personen||Kho nonbinaire personen||Non-binaire Kho||Nonbinaire Kho	Non-binaire personen die behoren tot of afstammen van de inheemse bevolking van de districten Chitral en Ghizer in het huidige Pakistan.	
homoit0002115	Kho queer personen	Queer Chitrali ||Queer Kho	Queer personen die behoren tot of afstammen van de inheemse bevolking van de districten Chitral en Ghizer van het huidige Pakistan	
homoit0002114	Kho transgender personen	Transgender Chitrali||Transgender Kho	Transgender personen die behoren tot of afstammen van de inheemse bevolking van de districten Chitral en Ghizer van het huidige Pakistan	
homoit0001788	Beards		Een persoon die zich voordoet als de date of partner van iemand met wie ze geen relatie hebben, meestal om te voorkomen dat de seksualiteit van die persoon algemeen bekend wordt; meestal gebruikt om te verwijzen naar een vrouw die doet alsof ze met een homoseksuele man uitgaat	
		Ontrouw||Overspel	Een schending van het veronderstelde of verklaarde contract van een paar met betrekking tot emotionele en/of seksuele exclusiviteit. Mag niet worden gebruikt om te verwijzen naar non-monogamie in het algemeen, aangezien bedrog mogelijk is in zowel monogame als non-monogame relaties.	
homoit0000488	Homodisco's	Homonachtclubs	Uitgaansgelegenheden of clubs waar mensen dansen op opgenomen muziek; gebruiken met betrekking tot disco's die zich voornamelijk richten op homomannen.	
homoit0000100	LHBTQ+-bars		Drinkgelegenheden die zich voornamelijk richten op LHBTQ+-personen.	
homoit0000133	Biseksuele bars		Drinkgelegenheden die zich primair richten op biseksuele personen.	
homoit0000369	Drag bars		Drinkgelegenheden die dragshows of andere evenementen organiseren met dragartiesten.	
homoit0000474	Homobars		Drinkgelegenheden die zich voornamelijk richten op homomannen.	
homoit0003718	Berenbars		Bars die zich voornamelijk richten op homomannen die zich identificeren als beren, of harig en groot of gespierd.	
homoit0001553	Leerbars		Bars of clubs die zich richten op leden van de leergemeenschap	
homoit0000724	Lesbische bars		Drinkgelegenheden die zich voornamelijk richten op lesbische vrouwen.	
homoit0003719	Pottenbars		Drinkgelegenheden die zich voornamelijk richten op potten/dykes. Voor gelegenheden die zich breder richten op lesbische vrouwen, gebruik "Lesbische bars."	
homoit0001161	Queer bars		Drinkgelegenheden die zich voornamelijk richten op queer personen.	
homoit0001394	Transgender bars		Drinkgelegenheden die zich voornamelijk richten op transgender personen.	
homoit0000925	LHBTQ+-café's		Een drinkgelegenheid die ook eten serveert en fungeert als ontmoetingsplaats voor de gemeenschap; gebruik om te verwijzen naar café's die zich voornamelijk richten op LHBTQ+-personen.	
homoit0000881	LHBTQ+-hotels		Vestigingen die accommodatie, maaltijden en andere diensten voor reizigers bieden; gebruik in verwijzing naar hotels die zich richten op LHBTQ+-personen of vaak gebruikt door LHBTQ+-personen.	
